"entity_id","status","store_id","store_name","customer_id","base_grand_total","base_total_paid","grand_total","total_paid","increment_id","base_currency_code","order_currency_code","shipping_name","billing_name","created_at","updated_at","billing_address","shipping_address","shipping_information","customer_email","customer_group","subtotal","shipping_and_handling","customer_name","payment_method"
2638,"complete",1,"Main Website
Main Website Store
",295,627.00,627.00,627.00,627.00,"000002638","USD","USD","Gary Murphy","Gary Murphy","2016-04-01 13:04:39","2016-04-01 13:04:39","411 Pehisu River Kawerhar, IN 62973","411 Pehisu River Kawerhar, IN 62973","Flat Rate - Fixed","Gary.Murphy@thelumastory.com",1,627.00,1.99,"Gary Murphy","checkmo"
2639,"complete",1,"Main Website
Main Website Store
",102,380.00,380.00,380.00,380.00,"000002639","USD","USD","Lizzie Wade","Lizzie Wade","2016-04-01 13:04:39","2016-04-01 13:04:39","1752 Vokej Park Ocejehim, MI 12702","1752 Vokej Park Ocejehim, MI 12702","Flat Rate - Fixed","Lizzie.Wade@thelumastory.com",3,380.00,6.99,"Lizzie Wade","checkmo"
2640,"complete",1,"Main Website
Main Website Store
",243,469.00,469.00,469.00,469.00,"000002640","USD","USD","Glenn West","Glenn West","2016-04-02 13:04:39","2016-04-02 13:04:39","714 Uteul Way Virapvo, HI 68393","714 Uteul Way Virapvo, HI 68393","Flat Rate - Fixed","Glenn.West@thelumastory.com",4,469.00,6.99,"Glenn West","checkmo"
2641,"complete",1,"Main Website
Main Website Store
",282,426.00,426.00,426.00,426.00,"000002641","USD","USD","Francis Townsend","Francis Townsend","2016-04-02 13:04:39","2016-04-02 13:04:39","1631 Fowaf Highway Bucapezu, TX 72520","1631 Fowaf Highway Bucapezu, TX 72520","Flat Rate - Fixed","Francis.Townsend@thelumastory.com",4,426.00,3.99,"Francis Townsend","checkmo"
2642,"complete",1,"Main Website
Main Website Store
",158,292.00,292.00,292.00,292.00,"000002642","USD","USD","Georgia Coleman","Georgia Coleman","2016-04-02 13:04:39","2016-04-02 13:04:39","408 Rejik Point Halabves, NJ 80872","408 Rejik Point Halabves, NJ 80872","Flat Rate - Fixed","Georgia.Coleman@thelumastory.com",1,292.00,1.99,"Georgia Coleman","checkmo"
2643,"complete",1,"Main Website
Main Website Store
",355,408.00,408.00,408.00,408.00,"000002643","USD","USD","Birdie Duncan","Birdie Duncan","2016-04-02 13:04:39","2016-04-02 13:04:39","114 Fiuf Avenue Pofgizde, MS 52982","114 Fiuf Avenue Pofgizde, MS 52982","Flat Rate - Fixed","Birdie.Duncan@thelumastory.com",3,408.00,3.99,"Birdie Duncan","checkmo"
2644,"complete",1,"Main Website
Main Website Store
",109,567.00,567.00,567.00,567.00,"000002644","USD","USD","Austin Goodwin","Austin Goodwin","2016-04-02 13:04:39","2016-04-02 13:04:39","1055 Vorkom View Sivvownu, GA 45275","1055 Vorkom View Sivvownu, GA 45275","Flat Rate - Fixed","Austin.Goodwin@thelumastory.com",2,567.00,3.99,"Austin Goodwin","checkmo"
2645,"complete",1,"Main Website
Main Website Store
",131,280.00,280.00,280.00,280.00,"000002645","USD","USD","Jon Norton","Jon Norton","2016-04-02 13:04:39","2016-04-02 13:04:39","934 Anbol Lane Kifoguv, CT 50370","934 Anbol Lane Kifoguv, CT 50370","Flat Rate - Fixed","Jon.Norton@thelumastory.com",4,280.00,1.99,"Jon Norton","checkmo"
2646,"complete",1,"Main Website
Main Website Store
",297,414.00,414.00,414.00,414.00,"000002646","USD","USD","Dean Goodman","Dean Goodman","2016-04-03 13:04:39","2016-04-03 13:04:39","1524 Ampan Pass Gibepugu, UT 62288","1524 Ampan Pass Gibepugu, UT 62288","Flat Rate - Fixed","Dean.Goodman@thelumastory.com",3,414.00,1.99,"Dean Goodman","checkmo"
2647,"complete",1,"Main Website
Main Website Store
",163,584.00,584.00,584.00,584.00,"000002647","USD","USD","Gilbert Baker","Gilbert Baker","2016-04-03 13:04:39","2016-04-03 13:04:39","1720 Varpo Loop Jikiffop, RI 72808","1720 Varpo Loop Jikiffop, RI 72808","Flat Rate - Fixed","Gilbert.Baker@thelumastory.com",2,584.00,6.99,"Gilbert Baker","checkmo"
2648,"complete",1,"Main Website
Main Website Store
",332,396.00,396.00,396.00,396.00,"000002648","USD","USD","Milton Bryan","Milton Bryan","2016-04-03 13:04:39","2016-04-03 13:04:39","1284 Cicga Street Riruop, SC 60515","1284 Cicga Street Riruop, SC 60515","Flat Rate - Fixed","Milton.Bryan@thelumastory.com",3,396.00,1.99,"Milton Bryan","checkmo"
2649,"complete",1,"Main Website
Main Website Store
",167,447.00,447.00,447.00,447.00,"000002649","USD","USD","Julian Chapman","Julian Chapman","2016-04-03 13:04:39","2016-04-03 13:04:39","1119 Puge Place Lohvemewe, DC 60263","1119 Puge Place Lohvemewe, DC 60263","Flat Rate - Fixed","Julian.Chapman@thelumastory.com",1,447.00,1.99,"Julian Chapman","checkmo"
2650,"complete",1,"Main Website
Main Website Store
",212,429.00,429.00,429.00,429.00,"000002650","USD","USD","Victor Luna","Victor Luna","2016-04-03 13:04:39","2016-04-03 13:04:39","1866 Mesa Boulevard Pajoul, FL 12337","1866 Mesa Boulevard Pajoul, FL 12337","Flat Rate - Fixed","Victor.Luna@thelumastory.com",1,429.00,6.99,"Victor Luna","checkmo"
2651,"complete",1,"Main Website
Main Website Store
",165,736.00,736.00,736.00,736.00,"000002651","USD","USD","Leroy Fuller","Leroy Fuller","2016-04-03 13:04:39","2016-04-03 13:04:39","1899 Inpur Extension Sofralaj, CA 53799","1899 Inpur Extension Sofralaj, CA 53799","Flat Rate - Fixed","Leroy.Fuller@thelumastory.com",3,736.00,6.99,"Leroy Fuller","checkmo"
2652,"complete",1,"Main Website
Main Website Store
",196,826.00,826.00,826.00,826.00,"000002652","USD","USD","Matthew Byrd","Matthew Byrd","2016-04-03 13:04:39","2016-04-03 13:04:39","495 Orucu Drive Nefone, ND 93244","495 Orucu Drive Nefone, ND 93244","Flat Rate - Fixed","Matthew.Byrd@thelumastory.com",4,826.00,1.99,"Matthew Byrd","checkmo"
2653,"complete",1,"Main Website
Main Website Store
",245,651.00,651.00,651.00,651.00,"000002653","USD","USD","Joel Hunt","Joel Hunt","2016-04-04 13:04:39","2016-04-04 13:04:39","667 Heza Heights Veaseoz, CA 85615","667 Heza Heights Veaseoz, CA 85615","Flat Rate - Fixed","Joel.Hunt@thelumastory.com",3,651.00,6.99,"Joel Hunt","checkmo"
2654,"complete",1,"Main Website
Main Website Store
",328,503.00,503.00,503.00,503.00,"000002654","USD","USD","Ina Wolfe","Ina Wolfe","2016-04-04 13:04:39","2016-04-04 13:04:39","834 Zonvos Boulevard Sebhuba, TX 57121","834 Zonvos Boulevard Sebhuba, TX 57121","Flat Rate - Fixed","Ina.Wolfe@thelumastory.com",3,503.00,1.99,"Ina Wolfe","checkmo"
2655,"complete",1,"Main Website
Main Website Store
",183,542.00,542.00,542.00,542.00,"000002655","USD","USD","Mable Terry","Mable Terry","2016-04-04 13:04:39","2016-04-04 13:04:39","1127 Oluza Grove Sasowiro, PA 30535","1127 Oluza Grove Sasowiro, PA 30535","Flat Rate - Fixed","Mable.Terry@thelumastory.com",4,542.00,6.99,"Mable Terry","checkmo"
2656,"complete",1,"Main Website
Main Website Store
",369,564.00,564.00,564.00,564.00,"000002656","USD","USD","Herbert Webster","Herbert Webster","2016-04-04 13:04:39","2016-04-04 13:04:39","1514 Buvop Circle Jibare, NM 85323","1514 Buvop Circle Jibare, NM 85323","Flat Rate - Fixed","Herbert.Webster@thelumastory.com",2,564.00,1.99,"Herbert Webster","checkmo"
2657,"complete",1,"Main Website
Main Website Store
",197,747.00,747.00,747.00,747.00,"000002657","USD","USD","Carrie Roberts","Carrie Roberts","2016-04-05 13:04:39","2016-04-05 13:04:39","673 Wiroz Manor Dinhevo, WA 52677","673 Wiroz Manor Dinhevo, WA 52677","Flat Rate - Fixed","Carrie.Roberts@thelumastory.com",4,747.00,3.99,"Carrie Roberts","checkmo"
2658,"complete",1,"Main Website
Main Website Store
",128,172.00,172.00,172.00,172.00,"000002658","USD","USD","Allie Freeman","Allie Freeman","2016-04-05 13:04:39","2016-04-05 13:04:39","1961 Cakkic Pike Titusdop, SC 02653","1961 Cakkic Pike Titusdop, SC 02653","Flat Rate - Fixed","Allie.Freeman@thelumastory.com",4,172.00,6.99,"Allie Freeman","checkmo"
2659,"complete",1,"Main Website
Main Website Store
",308,442.00,442.00,442.00,442.00,"000002659","USD","USD","Theresa Walker","Theresa Walker","2016-04-05 13:04:39","2016-04-05 13:04:39","1211 Fukuca Place Lugtuhjo, SD 87313","1211 Fukuca Place Lugtuhjo, SD 87313","Flat Rate - Fixed","Theresa.Walker@thelumastory.com",3,442.00,3.99,"Theresa Walker","checkmo"
2660,"complete",1,"Main Website
Main Website Store
",189,264.00,264.00,264.00,264.00,"000002660","USD","USD","Lillie Spencer","Lillie Spencer","2016-04-05 13:04:39","2016-04-05 13:04:39","175 Vedtuw Street Tovibob, KS 01447","175 Vedtuw Street Tovibob, KS 01447","Flat Rate - Fixed","Lillie.Spencer@thelumastory.com",4,264.00,6.99,"Lillie Spencer","checkmo"
2661,"complete",1,"Main Website
Main Website Store
",293,230.00,230.00,230.00,230.00,"000002661","USD","USD","Matilda Larson","Matilda Larson","2016-04-05 13:04:39","2016-04-05 13:04:39","190 Zopzo River Ciwohgak, FL 60376","190 Zopzo River Ciwohgak, FL 60376","Flat Rate - Fixed","Matilda.Larson@thelumastory.com",4,230.00,6.99,"Matilda Larson","checkmo"
2662,"complete",1,"Main Website
Main Website Store
",221,246.00,246.00,246.00,246.00,"000002662","USD","USD","Abbie Caldwell","Abbie Caldwell","2016-04-06 13:04:39","2016-04-06 13:04:39","407 Wico Drive Isbuhnam, KY 78849","407 Wico Drive Isbuhnam, KY 78849","Flat Rate - Fixed","Abbie.Caldwell@thelumastory.com",2,246.00,3.99,"Abbie Caldwell","checkmo"
2663,"complete",1,"Main Website
Main Website Store
",216,427.00,427.00,427.00,427.00,"000002663","USD","USD","Gilbert Benson","Gilbert Benson","2016-04-06 13:04:39","2016-04-06 13:04:39","920 Rawa Square Tecmeta, DC 27634","920 Rawa Square Tecmeta, DC 27634","Flat Rate - Fixed","Gilbert.Benson@thelumastory.com",3,427.00,3.99,"Gilbert Benson","checkmo"
2664,"complete",1,"Main Website
Main Website Store
",109,744.00,744.00,744.00,744.00,"000002664","USD","USD","Austin Goodwin","Austin Goodwin","2016-04-06 13:04:39","2016-04-06 13:04:39","1055 Vorkom View Sivvownu, GA 45275","1055 Vorkom View Sivvownu, GA 45275","Flat Rate - Fixed","Austin.Goodwin@thelumastory.com",2,744.00,1.99,"Austin Goodwin","checkmo"
2665,"complete",1,"Main Website
Main Website Store
",241,919.00,919.00,919.00,919.00,"000002665","USD","USD","Harriett Murray","Harriett Murray","2016-04-06 13:04:39","2016-04-06 13:04:39","92 Kere Pike Notolic, IL 91097","92 Kere Pike Notolic, IL 91097","Flat Rate - Fixed","Harriett.Murray@thelumastory.com",2,919.00,3.99,"Harriett Murray","checkmo"
2666,"complete",1,"Main Website
Main Website Store
",178,556.00,556.00,556.00,556.00,"000002666","USD","USD","Alex Cunningham","Alex Cunningham","2016-04-06 13:04:39","2016-04-06 13:04:39","568 Hehsok Drive Kegatoga, TN 07900","568 Hehsok Drive Kegatoga, TN 07900","Flat Rate - Fixed","Alex.Cunningham@thelumastory.com",2,556.00,1.99,"Alex Cunningham","checkmo"
2667,"complete",1,"Main Website
Main Website Store
",131,590.00,590.00,590.00,590.00,"000002667","USD","USD","Jon Norton","Jon Norton","2016-04-06 13:04:39","2016-04-06 13:04:39","934 Anbol Lane Kifoguv, CT 50370","934 Anbol Lane Kifoguv, CT 50370","Flat Rate - Fixed","Jon.Norton@thelumastory.com",4,590.00,1.99,"Jon Norton","checkmo"
2668,"complete",1,"Main Website
Main Website Store
",167,129.00,129.00,129.00,129.00,"000002668","USD","USD","Julian Chapman","Julian Chapman","2016-04-07 13:04:39","2016-04-07 13:04:39","1119 Puge Place Lohvemewe, DC 60263","1119 Puge Place Lohvemewe, DC 60263","Flat Rate - Fixed","Julian.Chapman@thelumastory.com",1,129.00,3.99,"Julian Chapman","checkmo"
2669,"complete",1,"Main Website
Main Website Store
",397,426.00,426.00,426.00,426.00,"000002669","USD","USD","Ora Robinson","Ora Robinson","2016-04-07 13:04:39","2016-04-07 13:04:39","1308 Cogup Avenue Tokoni, NV 32978","1308 Cogup Avenue Tokoni, NV 32978","Flat Rate - Fixed","Ora.Robinson@thelumastory.com",2,426.00,3.99,"Ora Robinson","checkmo"
2670,"complete",1,"Main Website
Main Website Store
",281,272.00,272.00,272.00,272.00,"000002670","USD","USD","Celia Luna","Celia Luna","2016-04-07 13:04:39","2016-04-07 13:04:39","1451 Lipot Street Robedo, TN 70902","1451 Lipot Street Robedo, TN 70902","Flat Rate - Fixed","Celia.Luna@thelumastory.com",2,272.00,3.99,"Celia Luna","checkmo"
2671,"complete",1,"Main Website
Main Website Store
",133,584.00,584.00,584.00,584.00,"000002671","USD","USD","Eugene Armstrong","Eugene Armstrong","2016-04-07 13:04:39","2016-04-07 13:04:39","221 Tuef Terrace Jallivide, MS 36327","221 Tuef Terrace Jallivide, MS 36327","Flat Rate - Fixed","Eugene.Armstrong@thelumastory.com",4,584.00,1.99,"Eugene Armstrong","checkmo"
2672,"complete",1,"Main Website
Main Website Store
",192,817.00,817.00,817.00,817.00,"000002672","USD","USD","Frederick Warren","Frederick Warren","2016-04-07 13:04:39","2016-04-07 13:04:39","681 Mohab Drive Imnuwih, MS 08641","681 Mohab Drive Imnuwih, MS 08641","Flat Rate - Fixed","Frederick.Warren@thelumastory.com",4,817.00,1.99,"Frederick Warren","checkmo"
2673,"complete",1,"Main Website
Main Website Store
",155,460.00,460.00,460.00,460.00,"000002673","USD","USD","Della Underwood","Della Underwood","2016-04-07 13:04:39","2016-04-07 13:04:39","1340 Resob Plaza Ruhosrek, VT 56381","1340 Resob Plaza Ruhosrek, VT 56381","Flat Rate - Fixed","Della.Underwood@thelumastory.com",4,460.00,3.99,"Della Underwood","checkmo"
2674,"complete",1,"Main Website
Main Website Store
",287,532.00,532.00,532.00,532.00,"000002674","USD","USD","Dustin Patton","Dustin Patton","2016-04-07 13:04:39","2016-04-07 13:04:39","1495 Madku Pike Jukali, OK 82210","1495 Madku Pike Jukali, OK 82210","Flat Rate - Fixed","Dustin.Patton@thelumastory.com",2,532.00,3.99,"Dustin Patton","checkmo"
2675,"complete",1,"Main Website
Main Website Store
",114,603.00,603.00,603.00,603.00,"000002675","USD","USD","Isabel Farmer","Isabel Farmer","2016-04-08 13:04:39","2016-04-08 13:04:39","1515 Ojovi Court Libcezhod, WV 39880","1515 Ojovi Court Libcezhod, WV 39880","Flat Rate - Fixed","Isabel.Farmer@thelumastory.com",3,603.00,3.99,"Isabel Farmer","checkmo"
2676,"complete",1,"Main Website
Main Website Store
",287,222.00,222.00,222.00,222.00,"000002676","USD","USD","Dustin Patton","Dustin Patton","2016-04-08 13:04:39","2016-04-08 13:04:39","1495 Madku Pike Jukali, OK 82210","1495 Madku Pike Jukali, OK 82210","Flat Rate - Fixed","Dustin.Patton@thelumastory.com",2,222.00,1.99,"Dustin Patton","checkmo"
2677,"complete",1,"Main Website
Main Website Store
",329,354.00,354.00,354.00,354.00,"000002677","USD","USD","Alta Evans","Alta Evans","2016-04-08 13:04:39","2016-04-08 13:04:39","227 Eloseg Heights Ilamedu, NH 99759","227 Eloseg Heights Ilamedu, NH 99759","Flat Rate - Fixed","Alta.Evans@thelumastory.com",3,354.00,6.99,"Alta Evans","checkmo"
2678,"complete",1,"Main Website
Main Website Store
",265,434.00,434.00,434.00,434.00,"000002678","USD","USD","Betty Berry","Betty Berry","2016-04-09 13:04:39","2016-04-09 13:04:39","1693 Lojge Plaza Luefeja, AZ 70832","1693 Lojge Plaza Luefeja, AZ 70832","Flat Rate - Fixed","Betty.Berry@thelumastory.com",1,434.00,1.99,"Betty Berry","checkmo"
2679,"complete",1,"Main Website
Main Website Store
",227,779.00,779.00,779.00,779.00,"000002679","USD","USD","Lily Newton","Lily Newton","2016-04-09 13:04:39","2016-04-09 13:04:39","1442 Sadel Path Nohguktu, GA 86707","1442 Sadel Path Nohguktu, GA 86707","Flat Rate - Fixed","Lily.Newton@thelumastory.com",3,779.00,1.99,"Lily Newton","checkmo"
2680,"complete",1,"Main Website
Main Website Store
",251,418.00,418.00,418.00,418.00,"000002680","USD","USD","Ronnie Weaver","Ronnie Weaver","2016-04-09 13:04:39","2016-04-09 13:04:39","94 Opla Center Ibtuzas, HI 64819","94 Opla Center Ibtuzas, HI 64819","Flat Rate - Fixed","Ronnie.Weaver@thelumastory.com",2,418.00,3.99,"Ronnie Weaver","checkmo"
2681,"complete",1,"Main Website
Main Website Store
",251,548.00,548.00,548.00,548.00,"000002681","USD","USD","Ronnie Weaver","Ronnie Weaver","2016-04-09 13:04:39","2016-04-09 13:04:39","94 Opla Center Ibtuzas, HI 64819","94 Opla Center Ibtuzas, HI 64819","Flat Rate - Fixed","Ronnie.Weaver@thelumastory.com",2,548.00,3.99,"Ronnie Weaver","checkmo"
2682,"complete",1,"Main Website
Main Website Store
",136,737.00,737.00,737.00,737.00,"000002682","USD","USD","Alice Benson","Alice Benson","2016-04-10 13:04:39","2016-04-10 13:04:39","1525 Wobju Terrace Icanegow, CO 73364","1525 Wobju Terrace Icanegow, CO 73364","Flat Rate - Fixed","Alice.Benson@thelumastory.com",3,737.00,1.99,"Alice Benson","checkmo"
2683,"complete",1,"Main Website
Main Website Store
",241,588.00,588.00,588.00,588.00,"000002683","USD","USD","Harriett Murray","Harriett Murray","2016-04-10 13:04:39","2016-04-10 13:04:39","92 Kere Pike Notolic, IL 91097","92 Kere Pike Notolic, IL 91097","Flat Rate - Fixed","Harriett.Murray@thelumastory.com",2,588.00,6.99,"Harriett Murray","checkmo"
2684,"complete",1,"Main Website
Main Website Store
",385,244.00,244.00,244.00,244.00,"000002684","USD","USD","Clara Horton","Clara Horton","2016-04-10 13:04:39","2016-04-10 13:04:39","1452 Lahaju Key Kedtecem, NC 00832","1452 Lahaju Key Kedtecem, NC 00832","Flat Rate - Fixed","Clara.Horton@thelumastory.com",4,244.00,6.99,"Clara Horton","checkmo"
2685,"complete",1,"Main Website
Main Website Store
",243,468.00,468.00,468.00,468.00,"000002685","USD","USD","Glenn West","Glenn West","2016-04-10 13:04:39","2016-04-10 13:04:39","714 Uteul Way Virapvo, HI 68393","714 Uteul Way Virapvo, HI 68393","Flat Rate - Fixed","Glenn.West@thelumastory.com",4,468.00,1.99,"Glenn West","checkmo"
2686,"complete",1,"Main Website
Main Website Store
",103,634.00,634.00,634.00,634.00,"000002686","USD","USD","Dean Gonzalez","Dean Gonzalez","2016-04-10 13:04:39","2016-04-10 13:04:39","269 Gerogo Loop Lopeplal, MS 22095","269 Gerogo Loop Lopeplal, MS 22095","Flat Rate - Fixed","Dean.Gonzalez@thelumastory.com",2,634.00,3.99,"Dean Gonzalez","checkmo"
2687,"complete",1,"Main Website
Main Website Store
",236,252.00,252.00,252.00,252.00,"000002687","USD","USD","Cornelia Ballard","Cornelia Ballard","2016-04-11 13:04:39","2016-04-11 13:04:39","1693 Cipdo River Orafiru, NY 14125","1693 Cipdo River Orafiru, NY 14125","Flat Rate - Fixed","Cornelia.Ballard@thelumastory.com",2,252.00,1.99,"Cornelia Ballard","checkmo"
2688,"complete",1,"Main Website
Main Website Store
",315,492.00,492.00,492.00,492.00,"000002688","USD","USD","Elmer Torres","Elmer Torres","2016-04-11 13:04:39","2016-04-11 13:04:39","1412 Pimav Street Bokohona, UT 11556","1412 Pimav Street Bokohona, UT 11556","Flat Rate - Fixed","Elmer.Torres@thelumastory.com",1,492.00,6.99,"Elmer Torres","checkmo"
2689,"complete",1,"Main Website
Main Website Store
",365,844.00,844.00,844.00,844.00,"000002689","USD","USD","Harold Jefferson","Harold Jefferson","2016-04-11 13:04:39","2016-04-11 13:04:39","1859 Covej Square Zabzuapa, FL 59396","1859 Covej Square Zabzuapa, FL 59396","Flat Rate - Fixed","Harold.Jefferson@thelumastory.com",3,844.00,6.99,"Harold Jefferson","checkmo"
2690,"complete",1,"Main Website
Main Website Store
",196,558.00,558.00,558.00,558.00,"000002690","USD","USD","Matthew Byrd","Matthew Byrd","2016-04-11 13:04:39","2016-04-11 13:04:39","495 Orucu Drive Nefone, ND 93244","495 Orucu Drive Nefone, ND 93244","Flat Rate - Fixed","Matthew.Byrd@thelumastory.com",4,558.00,1.99,"Matthew Byrd","checkmo"
2691,"complete",1,"Main Website
Main Website Store
",163,973.00,973.00,973.00,973.00,"000002691","USD","USD","Gilbert Baker","Gilbert Baker","2016-04-12 13:04:39","2016-04-12 13:04:39","1720 Varpo Loop Jikiffop, RI 72808","1720 Varpo Loop Jikiffop, RI 72808","Flat Rate - Fixed","Gilbert.Baker@thelumastory.com",2,973.00,1.99,"Gilbert Baker","checkmo"
2692,"complete",1,"Main Website
Main Website Store
",354,195.00,195.00,195.00,195.00,"000002692","USD","USD","Stephen Griffith","Stephen Griffith","2016-04-12 13:04:39","2016-04-12 13:04:39","845 Dubep Mill Vavmahac, MI 69290","845 Dubep Mill Vavmahac, MI 69290","Flat Rate - Fixed","Stephen.Griffith@thelumastory.com",4,195.00,1.99,"Stephen Griffith","checkmo"
2693,"complete",1,"Main Website
Main Website Store
",235,1058.00,1058.00,1058.00,1058.00,"000002693","USD","USD","Paul Perry","Paul Perry","2016-04-12 13:04:39","2016-04-12 13:04:39","830 Guldaf Street Sosubzub, FL 62131","830 Guldaf Street Sosubzub, FL 62131","Flat Rate - Fixed","Paul.Perry@thelumastory.com",3,1058.00,1.99,"Paul Perry","checkmo"
2694,"complete",1,"Main Website
Main Website Store
",128,737.00,737.00,737.00,737.00,"000002694","USD","USD","Allie Freeman","Allie Freeman","2016-04-13 13:04:39","2016-04-13 13:04:39","1961 Cakkic Pike Titusdop, SC 02653","1961 Cakkic Pike Titusdop, SC 02653","Flat Rate - Fixed","Allie.Freeman@thelumastory.com",4,737.00,3.99,"Allie Freeman","checkmo"
2695,"complete",1,"Main Website
Main Website Store
",229,385.00,385.00,385.00,385.00,"000002695","USD","USD","Anne Rivera","Anne Rivera","2016-04-13 13:04:39","2016-04-13 13:04:39","1052 Dojji Park Leokiba, CO 25100","1052 Dojji Park Leokiba, CO 25100","Flat Rate - Fixed","Anne.Rivera@thelumastory.com",3,385.00,1.99,"Anne Rivera","checkmo"
2696,"complete",1,"Main Website
Main Website Store
",357,376.00,376.00,376.00,376.00,"000002696","USD","USD","Christina Carpenter","Christina Carpenter","2016-04-14 13:04:39","2016-04-14 13:04:39","522 Puser Pass Weolabe, KS 52833","522 Puser Pass Weolabe, KS 52833","Flat Rate - Fixed","Christina.Carpenter@thelumastory.com",3,376.00,6.99,"Christina Carpenter","checkmo"
2697,"complete",1,"Main Website
Main Website Store
",118,378.00,378.00,378.00,378.00,"000002697","USD","USD","Elsie Reese","Elsie Reese","2016-04-14 13:04:39","2016-04-14 13:04:39","711 Bimig Way Dosurji, LA 94132","711 Bimig Way Dosurji, LA 94132","Flat Rate - Fixed","Elsie.Reese@thelumastory.com",1,378.00,3.99,"Elsie Reese","checkmo"
2698,"complete",1,"Main Website
Main Website Store
",300,660.00,660.00,660.00,660.00,"000002698","USD","USD","Logan Floyd","Logan Floyd","2016-04-15 13:04:39","2016-04-15 13:04:39","1859 Hudazo Place Falkice, NE 90285","1859 Hudazo Place Falkice, NE 90285","Flat Rate - Fixed","Logan.Floyd@thelumastory.com",3,660.00,1.99,"Logan Floyd","checkmo"
2699,"complete",1,"Main Website
Main Website Store
",234,640.00,640.00,640.00,640.00,"000002699","USD","USD","Eugene Perez","Eugene Perez","2016-04-15 13:04:39","2016-04-15 13:04:39","1441 Ziiha Junction Ecwopjab, UT 27977","1441 Ziiha Junction Ecwopjab, UT 27977","Flat Rate - Fixed","Eugene.Perez@thelumastory.com",4,640.00,6.99,"Eugene Perez","checkmo"
2700,"complete",1,"Main Website
Main Website Store
",342,417.00,417.00,417.00,417.00,"000002700","USD","USD","Lillian Schmidt","Lillian Schmidt","2016-04-15 13:04:39","2016-04-15 13:04:39","916 Ilomaz Plaza Razudfah, IL 09259","916 Ilomaz Plaza Razudfah, IL 09259","Flat Rate - Fixed","Lillian.Schmidt@thelumastory.com",4,417.00,3.99,"Lillian Schmidt","checkmo"
2701,"complete",1,"Main Website
Main Website Store
",276,464.00,464.00,464.00,464.00,"000002701","USD","USD","Ronnie Reid","Ronnie Reid","2016-04-15 13:04:39","2016-04-15 13:04:39","1849 Paggit Heights Mogaoho, OR 23437","1849 Paggit Heights Mogaoho, OR 23437","Flat Rate - Fixed","Ronnie.Reid@thelumastory.com",2,464.00,3.99,"Ronnie Reid","checkmo"
2702,"complete",1,"Main Website
Main Website Store
",212,495.00,495.00,495.00,495.00,"000002702","USD","USD","Victor Luna","Victor Luna","2016-04-15 13:04:39","2016-04-15 13:04:39","1866 Mesa Boulevard Pajoul, FL 12337","1866 Mesa Boulevard Pajoul, FL 12337","Flat Rate - Fixed","Victor.Luna@thelumastory.com",1,495.00,6.99,"Victor Luna","checkmo"
2703,"complete",1,"Main Website
Main Website Store
",251,968.00,968.00,968.00,968.00,"000002703","USD","USD","Ronnie Weaver","Ronnie Weaver","2016-04-16 13:04:39","2016-04-16 13:04:39","94 Opla Center Ibtuzas, HI 64819","94 Opla Center Ibtuzas, HI 64819","Flat Rate - Fixed","Ronnie.Weaver@thelumastory.com",2,968.00,3.99,"Ronnie Weaver","checkmo"
2704,"complete",1,"Main Website
Main Website Store
",375,652.00,652.00,652.00,652.00,"000002704","USD","USD","Olga Harrington","Olga Harrington","2016-04-16 13:04:39","2016-04-16 13:04:39","389 Hebda Manor Dunsohsar, AZ 52196","389 Hebda Manor Dunsohsar, AZ 52196","Flat Rate - Fixed","Olga.Harrington@thelumastory.com",4,652.00,6.99,"Olga Harrington","checkmo"
2705,"complete",1,"Main Website
Main Website Store
",235,417.00,417.00,417.00,417.00,"000002705","USD","USD","Paul Perry","Paul Perry","2016-04-16 13:04:39","2016-04-16 13:04:39","830 Guldaf Street Sosubzub, FL 62131","830 Guldaf Street Sosubzub, FL 62131","Flat Rate - Fixed","Paul.Perry@thelumastory.com",3,417.00,3.99,"Paul Perry","checkmo"
2706,"complete",1,"Main Website
Main Website Store
",371,204.00,204.00,204.00,204.00,"000002706","USD","USD","Manuel Barnett","Manuel Barnett","2016-04-17 13:04:39","2016-04-17 13:04:39","237 Fubpiz Loop Mibcadub, UT 19321","237 Fubpiz Loop Mibcadub, UT 19321","Flat Rate - Fixed","Manuel.Barnett@thelumastory.com",1,204.00,6.99,"Manuel Barnett","checkmo"
2707,"complete",1,"Main Website
Main Website Store
",296,869.00,869.00,869.00,869.00,"000002707","USD","USD","Alvin Rogers","Alvin Rogers","2016-04-17 13:04:39","2016-04-17 13:04:39","343 Ruvje Terrace Jasadoj, ND 38244","343 Ruvje Terrace Jasadoj, ND 38244","Flat Rate - Fixed","Alvin.Rogers@thelumastory.com",3,869.00,1.99,"Alvin Rogers","checkmo"
2708,"complete",1,"Main Website
Main Website Store
",150,777.00,777.00,777.00,777.00,"000002708","USD","USD","Louisa Robertson","Louisa Robertson","2016-04-17 13:04:39","2016-04-17 13:04:39","1314 Ferno River Coefeni, VT 85376","1314 Ferno River Coefeni, VT 85376","Flat Rate - Fixed","Louisa.Robertson@thelumastory.com",3,777.00,6.99,"Louisa Robertson","checkmo"
