"customer_email","currency","product","status","shipping_method","payment","refund","created_at","updated_at"
"Lenora.Benson@the1umastory.com","USD","sku=MH11-XS-Orange,qty=2;sku=MH12-XL-Red,qty=3;sku=MH10-M-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-11 12:56:27","2016-07-11 12:56:27"
"Winifred.Franklin@thelumastory.com","USD","sku=MH09-L-Red,qty=4;sku=MH02-L-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-05-06 05:20:38","2016-05-06 05:20:38"
"Joseph.Reed@thelumastory.com","USD","sku=MH01-L-Orange,qty=4;sku=MH12-S-Red,qty=4;sku=MH12-S-Green,qty=3;sku=MH09-L-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-22 13:28:44","2016-08-22 13:28:44"
"Stephen.Williamson@the1umastory.com","USD","sku=MH02-XL-Red,qty=3;sku=MH11-L-White,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-07 11:41:07","2016-07-07 11:41:07"
"Mamie.Carr@the1umastory.com","USD","sku=MH03-S-Blue,qty=1;sku=MH07-XL-Gray,qty=1;sku=MH08-M-Purple,qty=2;sku=MH01-S-Black,qty=2;sku=MH11-L-White,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-06 20:18:10","2016-08-06 20:18:10"
"Jason.Farmer@the1umastory.com","USD","sku=MH10-XL-Red,qty=4;sku=MH09-XS-Blue,qty=1;sku=MH06-M-Purple,qty=3;sku=MH11-S-White,qty=3;sku=MH01-L-Gray,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-21 15:05:38","2016-09-21 15:05:38"
"Lillie.Stokes@thelumastory.com","USD","sku=MH03-L-Blue,qty=2;sku=MH08-S-Purple,qty=3;sku=MH10-S-Red,qty=3;sku=MH05-L-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-05-19 17:48:23","2016-05-19 17:48:23"
"Carl.McGee@thelumastory.com","USD","sku=MH03-L-Blue,qty=1;sku=MH02-M-Red,qty=4;sku=MH11-L-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-10-02 01:59:27","2016-10-02 01:59:27"
"Ethel.Townsend@the1umastory.com","USD","sku=MH03-L-Green,qty=3;sku=MH06-XL-Purple,qty=4;sku=MH12-M-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-03-03 12:30:48","2016-03-03 12:30:48"
"Cecilia.Ward@the1umastory.com","USD","sku=MH09,qty=3;sku=MH08-XL-Purple,qty=2;sku=MH13-XS-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-13 03:25:52","2016-08-13 03:25:52"
"Jordan.Blair@the1umastory.com","USD","sku=MH08-XL-Red,qty=4;sku=MH11-XS-Red,qty=2;sku=MH07-XL-Black,qty=4;sku=MH08-L-Brown,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-13 07:04:51","2016-07-13 07:04:51"
"Cecelia.Ortiz@thelumastory.com","USD","sku=MH09-XL-Blue,qty=4;sku=MH12-L-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-21 12:15:45","2016-09-21 12:15:45"
"Nettie.McKenzie@the1umastory.com","USD","sku=MH08-M-Red,qty=3;sku=MH01-L-Gray,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-16 22:15:29","2016-09-16 22:15:29"
"Frances.Elliott@thelumastory.com","USD","sku=MH08-XL-Red,qty=3;sku=MH07-XS-Green,qty=4;sku=MH03-S-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-05-13 13:36:54","2016-05-13 13:36:54"
"Jonathan.Bailey@thelumastory.com","USD","sku=MH09-S-Green,qty=3;sku=MH05-S-Green,qty=1;sku=MH05-XL-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-23 01:31:24","2016-05-23 01:31:24"
"Millie.Murray@thelumastory.com","USD","sku=MH06-M-Purple,qty=4;sku=MH01-L-Gray,qty=4;sku=MH09-M-Blue,qty=2;sku=MH01-S-Gray,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-05 04:59:13","2016-07-05 04:59:13"
"Mitchell.Griffin@thelumastory.com","USD","sku=MH03-XS-Blue,qty=2;sku=MH05-M-Green,qty=1;sku=MH08-L-Purple,qty=1;sku=MH01-XS-Gray,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-29 02:05:11","2016-09-29 02:05:11"
"Blanche.Parks@thelumastory.com","USD","sku=MH10-L-Black,qty=1;sku=MH11-XL-White,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-28 07:46:03","2016-05-28 07:46:03"
"Genevieve.Kennedy@thelumastory.com","USD","sku=MH09-XS-Red,qty=2;sku=MH11-XL-White,qty=3;sku=MH07-S-Gray,qty=1;sku=MH05-S-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-08 04:04:11","2016-07-08 04:04:11"
"Lenora.Benson@the1umastory.com","USD","sku=MH08-M-Red,qty=3;sku=MH09-M-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-29 22:06:34","2016-05-29 22:06:34"
"Dale.Thompson@thelumastory.com","USD","sku=MH11-XL-White,qty=3;sku=MH02-L-Purple,qty=2;sku=MH13-S-Green,qty=1;sku=MH06-XS-Purple,qty=3;sku=MH01-XL-Gray,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-25 10:24:16","2016-09-25 10:24:16"
"Michael.Saunders@the1umastory.com","USD","sku=MH10-S-Black,qty=3;sku=MH01-XS-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-02-18 15:22:06","2016-02-18 15:22:06"
"Sam.George@the1umastory.com","USD","sku=MH07-XL-Black,qty=3;sku=MH10-L-Red,qty=2;sku=MH02-XS-Purple,qty=1;sku=MH04,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-06 19:16:05","2016-08-06 19:16:05"
"Dennis.Pierce@thelumastory.com","USD","sku=MH08-XL-Brown,qty=1;sku=MH03-L-Green,qty=3;sku=MH10-S-Red,qty=2;sku=MH01-XS-Black,qty=4;sku=MH03-XL-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-27 01:52:24","2016-07-27 01:52:24"
"Harry.Ramsey@thelumastory.com","USD","sku=MH04-M-Green,qty=1;sku=MH10-M-Blue,qty=3;sku=MH13-M-Green,qty=2;sku=MH05,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-31 16:09:18","2016-08-31 16:09:18"
"Jonathan.Bailey@thelumastory.com","USD","sku=MH06-L-Black,qty=3;sku=MH12,qty=4;sku=MH10-M-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-10 02:45:01","2016-04-10 02:45:01"
"Ophelia.King@thelumastory.com","USD","sku=MH11-L-White,qty=3;sku=MH10,qty=4;sku=MH03-L-Green,qty=3;sku=MH05,qty=1;sku=MH06-S-Purple,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-13 13:23:02","2016-08-13 13:23:02"
"Eugenia.Morales@the1umastory.com","USD","sku=MH05-XS-Red,qty=4;sku=MH09-XL-Blue,qty=2;sku=MH01-XL-Orange,qty=1;sku=MH03-S-Black,qty=3;sku=MH10-XS-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-12 07:56:24","2016-09-12 07:56:24"
"Joseph.Reed@thelumastory.com","USD","sku=MH09-M-Red,qty=2;sku=MH08-XL-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-02 20:38:17","2016-08-02 20:38:17"
"Verna.Norris@thelumastory.com","USD","sku=MH01-XS-Orange,qty=4;sku=MH11-XL-White,qty=2","complete","flatrate_flatrate","checkmo","no","2016-07-29 01:13:59","2016-07-29 01:13:59"
"Nettie.Francis@thelumastory.com","USD","sku=MH05-S-Red,qty=3;sku=MH10-XS-Black,qty=4;sku=MH06-XS-Black,qty=1;sku=MH06-XS-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-26 19:56:36","2016-06-26 19:56:36"
"Stella.Young@thelumastory.com","USD","sku=MH03-L-Blue,qty=1;sku=MH08-L-Red,qty=3;sku=MH05-L-Red,qty=1;sku=MH11-XL-Orange,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-25 13:43:23","2016-09-25 13:43:23"
"Warren.Adkins@the1umastory.com","USD","sku=MH06-S-Blue,qty=2;sku=MH08-XS-Brown,qty=4","complete","flatrate_flatrate","checkmo","no","2016-04-02 08:11:56","2016-04-02 08:11:56"
"Zachary.Newton@the1umastory.com","USD","sku=MH11,qty=2;sku=MH01-M-Black,qty=4;sku=MH11-XL-Orange,qty=1;sku=MH03-S-Blue,qty=1;sku=MH12-S-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-04-11 06:24:48","2016-04-11 06:24:48"
"Jared.Wolfe@thelumastory.com","USD","sku=MH03-XL-Green,qty=2;sku=MH02-XL-Purple,qty=4;sku=MH12-L-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-01-23 00:40:18","2016-01-23 00:40:18"
"Arthur.Jacobs@thelumastory.com","USD","sku=MH11-XL-White,qty=3;sku=MH13-S-Blue,qty=3;sku=MH01-XS-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-05-12 00:46:20","2016-05-12 00:46:20"
"Mary.Richardson@the1umastory.com","USD","sku=MH11-M-Orange,qty=1;sku=MH01-S-Gray,qty=1;sku=MH01-XS-Black,qty=4;sku=MH05-XS-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-29 10:26:03","2016-08-29 10:26:03"
"Shane.Lopez@thelumastory.com","USD","sku=MH09,qty=1;sku=MH06-XS-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-01-07 09:50:35","2016-01-07 09:50:35"
"Ethan.Bradley@thelumastory.com","USD","sku=MH06-L-Blue,qty=2;sku=MH10-M-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-07-31 12:46:12","2016-07-31 12:46:12"
"Catherine.Bell@thelumastory.com","USD","sku=MH13-XS-Lavender,qty=3;sku=MH01-XS-Gray,qty=2;sku=MH04-XS-Green,qty=1;sku=MH04-XS-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-27 10:37:49","2016-09-27 10:37:49"
"Shane.Lopez@thelumastory.com","USD","sku=MH13-S-Green,qty=1;sku=MH04-L-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-02-06 05:39:54","2016-02-06 05:39:54"
"Stella.Young@thelumastory.com","USD","sku=MH07-L-Black,qty=3;sku=MH04-S-Yellow,qty=2;sku=MH01-M-Gray,qty=4;sku=MH09-XS-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-13 22:10:21","2016-07-13 22:10:21"
"Ricky.Schneider@the1umastory.com","USD","sku=MH02-M-Black,qty=1;sku=MH06-XL-Blue,qty=3;sku=MH10-M-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-09 13:11:27","2016-09-09 13:11:27"
"Ethel.Townsend@the1umastory.com","USD","sku=MH06-XS-Black,qty=3;sku=MH11,qty=2;sku=MH10-M-Black,qty=1;sku=MH04-XS-Green,qty=2;sku=MH11-XS-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-06-17 15:37:37","2016-06-17 15:37:37"
"Tillie.Cooper@the1umastory.com","USD","sku=MH05-XS-White,qty=1;sku=MH06-S-Purple,qty=3;sku=MH03-M-Green,qty=2;sku=MH04-XL-Yellow,qty=2;sku=MH05-M-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-02-03 20:56:34","2016-02-03 20:56:34"
"Brandon.Edwards@thelumastory.com","USD","sku=MH04-S-Green,qty=2;sku=MH01-L-Black,qty=2;sku=MH12-XL-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-03 08:00:38","2016-08-03 08:00:38"
"Adelaide.Flowers@thelumastory.com","USD","sku=MH04-L-Green,qty=2;sku=MH08-S-Red,qty=2;sku=MH13-M-Green,qty=2;sku=MH06-S-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2015-10-25 20:52:15","2015-10-25 20:52:15"
"Stella.Young@thelumastory.com","USD","sku=MH05-XL-White,qty=2;sku=MH06-XS-Blue,qty=4;sku=MH01-M-Orange,qty=4;sku=MH11-M-Orange,qty=4;sku=MH07-S-Gray,qty=4","complete","flatrate_flatrate","checkmo","no","2016-05-17 02:11:40","2016-05-17 02:11:40"
"Dale.Thompson@thelumastory.com","USD","sku=MH01-L-Gray,qty=1;sku=MH07-M-Black,qty=3;sku=MH06-M-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-23 12:36:04","2016-09-23 12:36:04"
"Sam.Carpenter@the1umastory.com","USD","sku=MH06-XL-Blue,qty=2;sku=MH12-XS-Green,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-11 14:08:15","2016-09-11 14:08:15"
"Ophelia.Myers@thelumastory.com","USD","sku=MH11-S-White,qty=2;sku=MH01-XL-Gray,qty=3;sku=MH06-XS-Purple,qty=4;sku=MH01-XS-Gray,qty=2","complete","flatrate_flatrate","checkmo","no","2016-02-07 10:41:40","2016-02-07 10:41:40"
"Wayne.Waters@the1umastory.com","USD","sku=MH10-XS-Blue,qty=1;sku=MH05-XL-Red,qty=4;sku=MH11-L-Red,qty=1;sku=MH02-S-Purple,qty=1;sku=MH09-XL-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-03 22:51:03","2016-08-03 22:51:03"
"Ethan.Bradley@thelumastory.com","USD","sku=MH04-M-Yellow,qty=2;sku=MH08-XL-Red,qty=4;sku=MH10-XL-Black,qty=4;sku=MH05-XS-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-13 10:47:42","2016-09-13 10:47:42"
"Zachary.Hunter@thelumastory.com","USD","sku=MH13-XS-Blue,qty=3;sku=MH06-XS-Blue,qty=2;sku=MH07-XS-Green,qty=2;sku=MH05-L-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-23 21:04:29","2016-09-23 21:04:29"
"Joshua.Tran@thelumastory.com","USD","sku=MH04-XL-White,qty=3;sku=MH11-M-White,qty=3;sku=MH02-XL-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-01-05 16:55:42","2016-01-05 16:55:42"
"Zachary.Newton@the1umastory.com","USD","sku=MH12-S-Red,qty=4;sku=MH08-S-Brown,qty=3;sku=MH13-XS-Lavender,qty=1;sku=MH05-S-Red,qty=2;sku=MH01-L-Orange,qty=4","complete","flatrate_flatrate","checkmo","no","2016-05-20 18:46:32","2016-05-20 18:46:32"
"Tillie.Armstrong@thelumastory.com","USD","sku=MH04-M-Green,qty=1;sku=MH02-XS-Red,qty=1;sku=MH13-M-Blue,qty=2;sku=MH05-M-Red,qty=1;sku=MH03-M-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-26 07:54:31","2016-09-26 07:54:31"
"Lida.Robertson@the1umastory.com","USD","sku=MH09-XL-Blue,qty=4;sku=MH09-XS-Green,qty=1;sku=MH03-S-Blue,qty=2;sku=MH02-M-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-04 19:31:27","2016-09-04 19:31:27"
"Ophelia.Myers@thelumastory.com","USD","sku=MH03-S-Green,qty=4;sku=MH08-XL-Purple,qty=4;sku=MH08-S-Brown,qty=1;sku=MH10-S-Blue,qty=1;sku=MH03-M-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-03-22 09:58:14","2016-03-22 09:58:14"
"Willie.Norris@thelumastory.com","USD","sku=MH04-XS-Yellow,qty=3;sku=MH11-XL-Red,qty=2;sku=MH09-M-Green,qty=3;sku=MH06-XL-Black,qty=2;sku=MH10-XL-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-28 01:15:13","2016-08-28 01:15:13"
"Lelia.Lambert@the1umastory.com","USD","sku=MH10-L-Black,qty=3;sku=MH04-XS-Yellow,qty=1;sku=MH06,qty=2;sku=MH12-L-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-22 18:16:36","2016-07-22 18:16:36"
"Lillian.McCoy@thelumastory.com","USD","sku=MH12-XL-Red,qty=2;sku=MH07,qty=4;sku=MH10-XL-Red,qty=3;sku=MH06-XL-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-05-09 19:08:39","2016-05-09 19:08:39"
"Joseph.Reed@thelumastory.com","USD","sku=MH12-XL-Green,qty=2;sku=MH05-XS-Red,qty=2;sku=MH08-XL-Purple,qty=4","complete","flatrate_flatrate","checkmo","no","2015-11-24 10:24:35","2015-11-24 10:24:35"
"Shane.Lopez@thelumastory.com","USD","sku=MH07-S-Green,qty=2;sku=MH07-XS-Green,qty=1;sku=MH11-XS-Orange,qty=2;sku=MH09-XL-Blue,qty=3;sku=MH07-S-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-07-11 23:03:22","2016-07-11 23:03:22"
"Clara.Price@thelumastory.com","USD","sku=MH02-L-Red,qty=2;sku=MH04-S-Green,qty=3;sku=MH06-XS-Blue,qty=2;sku=MH02-XS-Purple,qty=4;sku=MH02-M-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-06-06 10:31:01","2016-06-06 10:31:01"
"Joseph.Reed@thelumastory.com","USD","sku=MH02-S-Red,qty=4;sku=MH05-S-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-23 15:10:22","2016-08-23 15:10:22"
"Nettie.Francis@thelumastory.com","USD","sku=MH06-L-Purple,qty=3;sku=MH12-L-Blue,qty=4;sku=MH12-L-Red,qty=1;sku=MH04-XS-White,qty=3;sku=MH04-XL-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-04 10:25:34","2016-07-04 10:25:34"
"Leila.Allison@thelumastory.com","USD","sku=MH12-S-Red,qty=2;sku=MH01-XL-Black,qty=1;sku=MH08-M-Purple,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-08 07:46:14","2016-09-08 07:46:14"
"Anne.Patterson@thelumastory.com","USD","sku=MH06-L-Blue,qty=1;sku=MH03-XS-Black,qty=1;sku=MH13-XS-Lavender,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-26 01:47:55","2016-09-26 01:47:55"
"Tillie.Armstrong@thelumastory.com","USD","sku=MH02-XS-Black,qty=1;sku=MH11-M-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-30 08:33:39","2016-09-30 08:33:39"
"Lillie.Stokes@thelumastory.com","USD","sku=MH01-M-Orange,qty=2;sku=MH13-S-Green,qty=2;sku=MH09-L-Red,qty=3;sku=MH01-M-Orange,qty=2","complete","flatrate_flatrate","checkmo","no","2016-10-01 01:26:00","2016-10-01 01:26:00"
"Adeline.Vega@the1umastory.com","USD","sku=MH12-M-Green,qty=4;sku=MH10-M-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-14 00:47:01","2016-07-14 00:47:01"
"Winifred.Franklin@thelumastory.com","USD","sku=MH09-S-Green,qty=1;sku=MH01-XL-Gray,qty=4;sku=MH08-S-Brown,qty=4;sku=MH04-L-White,qty=4;sku=MH04,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-10 15:10:40","2016-06-10 15:10:40"
"Millie.Murray@thelumastory.com","USD","sku=MH05-XL-Red,qty=4;sku=MH05,qty=3","complete","flatrate_flatrate","checkmo","no","2016-03-17 08:21:43","2016-03-17 08:21:43"
"Genevieve.Kennedy@thelumastory.com","USD","sku=MH03-XL-Blue,qty=4;sku=MH05,qty=3;sku=MH02-S-Red,qty=4;sku=MH10-L-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-01-25 14:55:15","2016-01-25 14:55:15"
"Lenora.Richards@the1umastory.com","USD","sku=MH03-S-Green,qty=1;sku=MH12-S-Green,qty=1;sku=MH06-XS-Purple,qty=3;sku=MH11-XS-White,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-09 20:00:17","2016-09-09 20:00:17"
"Zachary.Newton@the1umastory.com","USD","sku=MH04-L-Green,qty=1;sku=MH02-L-Black,qty=2;sku=MH05-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-02 23:05:33","2016-08-02 23:05:33"
"Ricky.Schneider@the1umastory.com","USD","sku=MH08,qty=4;sku=MH06,qty=1","complete","flatrate_flatrate","checkmo","no","2016-06-09 06:09:07","2016-06-09 06:09:07"
"Sam.George@the1umastory.com","USD","sku=MH06-XS-Black,qty=2;sku=MH02-M-Purple,qty=4;sku=MH06-XS-Blue,qty=3;sku=MH07-XS-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-03 08:54:29","2016-09-03 08:54:29"
"Lida.Robertson@the1umastory.com","USD","sku=MH08-L-Purple,qty=2;sku=MH03-M-Black,qty=2;sku=MH03-M-Green,qty=3;sku=MH01-XL-Gray,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-15 09:31:59","2016-07-15 09:31:59"
"Winifred.Franklin@thelumastory.com","USD","sku=MH12-M-Red,qty=4;sku=MH04-L-Yellow,qty=2;sku=MH05-M-Red,qty=4;sku=MH01-XL-Orange,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-17 04:03:14","2016-06-17 04:03:14"
"Adelaide.Flowers@thelumastory.com","USD","sku=MH10-S-Blue,qty=4;sku=MH07-S-Gray,qty=3;sku=MH04-XL-Yellow,qty=2;sku=MH05-L-White,qty=1","complete","flatrate_flatrate","checkmo","no","2016-02-10 02:06:16","2016-02-10 02:06:16"
"Ophelia.King@thelumastory.com","USD","sku=MH08-XL-Red,qty=2;sku=MH03-XL-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-04 16:28:28","2016-06-04 16:28:28"
"Sam.Carpenter@the1umastory.com","USD","sku=MH02-L-Purple,qty=4;sku=MH12,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-22 15:23:58","2016-09-22 15:23:58"
"Margaret.Park@the1umastory.com","USD","sku=MH01-XS-Black,qty=4;sku=MH13-M-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-15 17:53:16","2016-07-15 17:53:16"
"Frances.Sparks@thelumastory.com","USD","sku=MH12-M-Red,qty=3;sku=MH03-L-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-05-01 00:35:30","2016-05-01 00:35:30"
"Zachary.Newton@the1umastory.com","USD","sku=MH05-XL-Red,qty=3;sku=MH01-XL-Gray,qty=4","complete","flatrate_flatrate","checkmo","no","2015-12-22 02:56:59","2015-12-22 02:56:59"
"Mario.Murray@the1umastory.com","USD","sku=MH08,qty=1;sku=MH07-S-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-04-30 06:29:05","2016-04-30 06:29:05"
"Helen.Warren@thelumastory.com","USD","sku=MH12-M-Blue,qty=4;sku=MH04-L-Green,qty=4;sku=MH08-L-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-22 04:04:41","2016-09-22 04:04:41"
"Teresa.Nunez@the1umastory.com","USD","sku=MH09-M-Red,qty=4;sku=MH08-XL-Purple,qty=1;sku=MH11-S-Orange,qty=3;sku=MH04-M-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-02 11:28:08","2016-09-02 11:28:08"
"Ophelia.King@thelumastory.com","USD","sku=MH09-L-Green,qty=2;sku=MH04-XS-Green,qty=1;sku=MH04-XS-Yellow,qty=2;sku=MH12-XL-Blue,qty=4;sku=MH07-L-Gray,qty=1","complete","flatrate_flatrate","checkmo","no","2015-12-15 08:16:00","2015-12-15 08:16:00"
"Michael.Saunders@the1umastory.com","USD","sku=MH07-XL-Black,qty=3;sku=MH05-XS-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-16 07:11:04","2016-08-16 07:11:04"
"Lura.Taylor@the1umastory.com","USD","sku=MH04-L-White,qty=1;sku=MH06-XL-Purple,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-15 15:12:32","2016-06-15 15:12:32"
"Birdie.Christensen@the1umastory.com","USD","sku=MH06-XL-Black,qty=2;sku=MH06-L-Blue,qty=2;sku=MH04-S-Yellow,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-18 09:19:18","2016-09-18 09:19:18"
"Cory.Fields@the1umastory.com","USD","sku=MH13-S-Blue,qty=1;sku=MH07-S-Gray,qty=3;sku=MH01-M-Gray,qty=2;sku=MH02-L-Black,qty=3;sku=MH11-S-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-30 00:32:01","2016-09-30 00:32:01"
"Nina.Robertson@thelumastory.com","USD","sku=MH01-M-Gray,qty=4;sku=MH07-XS-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-28 19:36:00","2016-06-28 19:36:00"
"Lela.Schultz@the1umastory.com","USD","sku=MH06-M-Blue,qty=4;sku=MH05-M-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-28 11:52:33","2016-09-28 11:52:33"
"Leila.Allison@thelumastory.com","USD","sku=MH02-XL-Purple,qty=2;sku=MH07-XS-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-15 17:21:39","2016-07-15 17:21:39"
"Cory.Fields@the1umastory.com","USD","sku=MH07-XS-Green,qty=2;sku=MH12-XS-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-27 08:27:00","2016-09-27 08:27:00"
"Devin.Aguilar@the1umastory.com","USD","sku=MH03-L-Black,qty=3;sku=MH12-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-26 17:03:07","2016-08-26 17:03:07"
"Verna.Norris@thelumastory.com","USD","sku=MH12-XS-Red,qty=4;sku=MH12-L-Green,qty=2","complete","flatrate_flatrate","checkmo","no","2016-06-15 02:04:17","2016-06-15 02:04:17"
"Ethan.Swanson@the1umastory.com","USD","sku=MH08-M-Purple,qty=3;sku=MH08-M-Red,qty=3;sku=MH09-XS-Green,qty=3;sku=MH10-XS-Blue,qty=3;sku=MH09,qty=1","complete","flatrate_flatrate","checkmo","no","2016-06-27 13:59:29","2016-06-27 13:59:29"
"Jonathan.Bailey@thelumastory.com","USD","sku=MH05-L-Red,qty=4;sku=MH07-L-Gray,qty=2;sku=MH04-M-Yellow,qty=2;sku=MH10-M-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-03-13 06:24:02","2016-03-13 06:24:02"
"Tillie.Armstrong@thelumastory.com","USD","sku=MH01-XS-Black,qty=4;sku=MH07-XL-Gray,qty=1;sku=MH04-S-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-06-08 22:20:07","2016-06-08 22:20:07"
"Jesse.Wilkerson@the1umastory.com","USD","sku=MH09-XS-Blue,qty=3;sku=MH06-S-Purple,qty=1","complete","flatrate_flatrate","checkmo","no","2016-03-28 08:55:54","2016-03-28 08:55:54"
"Ida.Roy@the1umastory.com","USD","sku=MH03-XS-Green,qty=1;sku=MH09-S-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-10-01 05:51:12","2016-10-01 05:51:12"
"Michael.Saunders@the1umastory.com","USD","sku=MH05-S-Green,qty=1;sku=MH07-L-Green,qty=2","complete","flatrate_flatrate","checkmo","no","2016-06-15 16:47:50","2016-06-15 16:47:50"
"Dale.Thompson@thelumastory.com","USD","sku=MH03-XL-Black,qty=3;sku=MH13-S-Lavender,qty=3;sku=MH10-L-Red,qty=4;sku=MH01-S-Gray,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-27 21:28:03","2016-08-27 21:28:03"
"Jonathan.Bailey@thelumastory.com","USD","sku=MH02-XS-Purple,qty=1;sku=MH13-M-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-27 07:36:15","2016-08-27 07:36:15"
"Sam.George@the1umastory.com","USD","sku=MH07-S-Gray,qty=2;sku=MH09-L-Red,qty=3;sku=MH07-M-Green,qty=3;sku=MH11-S-White,qty=3","complete","flatrate_flatrate","checkmo","no","2016-06-28 15:37:29","2016-06-28 15:37:29"
