"entity_id","state","status","shipping_description","store_id","customer_id","base_discount_amount","base_grand_total","base_subtotal","base_subtotal_invoiced","base_to_global_rate","base_total_invoiced","base_total_paid","grand_total","subtotal","subtotal_invoiced","total_invoiced","total_paid","total_qty_ordered","base_subtotal_incl_tax","base_total_due","subtotal_incl_tax","total_due","customer_email","customer_firstname","customer_lastname","shipping_method","store_name","created_at","updated_at","total_item_count","increment_id"
2631,"complete","complete","Flat Rate - Fixed",1,140,0,528.00,528.00,528.00,1,528.00,528.00,528.00,528.00,528.00,528.00,528.00,3,528.00,528.00,528.00,528.00,"Jose.Sparks@thelumastory.com","Jose","Sparks","flatrate_flatrate","Main","2016-03-31 13:04:39","2016-03-31 13:04:39",3,"000002631"
2633,"complete","complete","Flat Rate - Fixed",1,376,0,402.00,402.00,402.00,1,402.00,402.00,402.00,402.00,402.00,402.00,402.00,1,402.00,402.00,402.00,402.00,"Mamie.Fox@thelumastory.com","Mamie","Fox","flatrate_flatrate","Main","2016-03-31 13:04:39","2016-03-31 13:04:39",1,"000002633"
2630,"complete","complete","Flat Rate - Fixed",1,224,0,544.00,544.00,544.00,1,544.00,544.00,544.00,544.00,544.00,544.00,544.00,1,544.00,544.00,544.00,544.00,"Nannie.Johnson@thelumastory.com","Nannie","Johnson","flatrate_flatrate","Main","2016-03-31 13:04:39","2016-03-31 13:04:39",1,"000002630"
2629,"complete","complete","Flat Rate - Fixed",1,194,0,453.00,453.00,453.00,1,453.00,453.00,453.00,453.00,453.00,453.00,453.00,2,453.00,453.00,453.00,453.00,"Hunter.Houston@thelumastory.com","Hunter","Houston","flatrate_flatrate","Main","2016-03-31 13:04:39","2016-03-31 13:04:39",2,"000002629"
2636,"complete","complete","Flat Rate - Fixed",1,174,0,715.00,715.00,715.00,1,715.00,715.00,715.00,715.00,715.00,715.00,715.00,4,715.00,715.00,715.00,715.00,"Isaac.Cooper@thelumastory.com","Isaac","Cooper","flatrate_flatrate","Main","2016-04-01 13:04:39","2016-04-01 13:04:39",4,"000002636"
2637,"complete","complete","Flat Rate - Fixed",1,203,0,242.00,242.00,242.00,1,242.00,242.00,242.00,242.00,242.00,242.00,242.00,2,242.00,242.00,242.00,242.00,"Eric.Jimenez@thelumastory.com","Eric","Jimenez","flatrate_flatrate","Main","2016-04-01 13:04:39","2016-04-01 13:04:39",2,"000002637"
2634,"complete","complete","Flat Rate - Fixed",1,102,0,482.00,482.00,482.00,1,482.00,482.00,482.00,482.00,482.00,482.00,482.00,1,482.00,482.00,482.00,482.00,"Lizzie.Wade@thelumastory.com","Lizzie","Wade","flatrate_flatrate","Main","2016-04-01 13:04:39","2016-04-01 13:04:39",1,"000002634"
2639,"complete","complete","Flat Rate - Fixed",1,102,0,380.00,380.00,380.00,1,380.00,380.00,380.00,380.00,380.00,380.00,380.00,1,380.00,380.00,380.00,380.00,"Lizzie.Wade@thelumastory.com","Lizzie","Wade","flatrate_flatrate","Main","2016-04-01 13:04:39","2016-04-01 13:04:39",1,"000002639"
2635,"complete","complete","Flat Rate - Fixed",1,267,0,242.00,242.00,242.00,1,242.00,242.00,242.00,242.00,242.00,242.00,242.00,2,242.00,242.00,242.00,242.00,"Hallie.Pierce@thelumastory.com","Hallie","Pierce","flatrate_flatrate","Main","2016-04-01 13:04:39","2016-04-01 13:04:39",2,"000002635"
2638,"complete","complete","Flat Rate - Fixed",1,295,0,627.00,627.00,627.00,1,627.00,627.00,627.00,627.00,627.00,627.00,627.00,3,627.00,627.00,627.00,627.00,"Gary.Murphy@thelumastory.com","Gary","Murphy","flatrate_flatrate","Main","2016-04-01 13:04:39","2016-04-01 13:04:39",3,"000002638"
2645,"complete","complete","Flat Rate - Fixed",1,131,0,280.00,280.00,280.00,1,280.00,280.00,280.00,280.00,280.00,280.00,280.00,4,280.00,280.00,280.00,280.00,"Jon.Norton@thelumastory.com","Jon","Norton","flatrate_flatrate","Main","2016-04-02 13:04:39","2016-04-02 13:04:39",4,"000002645"
2643,"complete","complete","Flat Rate - Fixed",1,355,0,408.00,408.00,408.00,1,408.00,408.00,408.00,408.00,408.00,408.00,408.00,2,408.00,408.00,408.00,408.00,"Birdie.Duncan@thelumastory.com","Birdie","Duncan","flatrate_flatrate","Main","2016-04-02 13:04:39","2016-04-02 13:04:39",2,"000002643"
2644,"complete","complete","Flat Rate - Fixed",1,109,0,567.00,567.00,567.00,1,567.00,567.00,567.00,567.00,567.00,567.00,567.00,2,567.00,567.00,567.00,567.00,"Austin.Goodwin@thelumastory.com","Austin","Goodwin","flatrate_flatrate","Main","2016-04-02 13:04:39","2016-04-02 13:04:39",2,"000002644"
2642,"complete","complete","Flat Rate - Fixed",1,158,0,292.00,292.00,292.00,1,292.00,292.00,292.00,292.00,292.00,292.00,292.00,2,292.00,292.00,292.00,292.00,"Georgia.Coleman@thelumastory.com","Georgia","Coleman","flatrate_flatrate","Main","2016-04-02 13:04:39","2016-04-02 13:04:39",2,"000002642"
2640,"complete","complete","Flat Rate - Fixed",1,243,0,469.00,469.00,469.00,1,469.00,469.00,469.00,469.00,469.00,469.00,469.00,1,469.00,469.00,469.00,469.00,"Glenn.West@thelumastory.com","Glenn","West","flatrate_flatrate","Main","2016-04-02 13:04:39","2016-04-02 13:04:39",1,"000002640"
2641,"complete","complete","Flat Rate - Fixed",1,282,0,426.00,426.00,426.00,1,426.00,426.00,426.00,426.00,426.00,426.00,426.00,1,426.00,426.00,426.00,426.00,"Francis.Townsend@thelumastory.com","Francis","Townsend","flatrate_flatrate","Main","2016-04-02 13:04:39","2016-04-02 13:04:39",1,"000002641"
2651,"complete","complete","Flat Rate - Fixed",1,165,0,736.00,736.00,736.00,1,736.00,736.00,736.00,736.00,736.00,736.00,736.00,3,736.00,736.00,736.00,736.00,"Leroy.Fuller@thelumastory.com","Leroy","Fuller","flatrate_flatrate","Main","2016-04-03 13:04:39","2016-04-03 13:04:39",3,"000002651"
2650,"complete","complete","Flat Rate - Fixed",1,212,0,429.00,429.00,429.00,1,429.00,429.00,429.00,429.00,429.00,429.00,429.00,3,429.00,429.00,429.00,429.00,"Victor.Luna@thelumastory.com","Victor","Luna","flatrate_flatrate","Main","2016-04-03 13:04:39","2016-04-03 13:04:39",3,"000002650"
2647,"complete","complete","Flat Rate - Fixed",1,163,0,584.00,584.00,584.00,1,584.00,584.00,584.00,584.00,584.00,584.00,584.00,1,584.00,584.00,584.00,584.00,"Gilbert.Baker@thelumastory.com","Gilbert","Baker","flatrate_flatrate","Main","2016-04-03 13:04:39","2016-04-03 13:04:39",1,"000002647"
2648,"complete","complete","Flat Rate - Fixed",1,332,0,396.00,396.00,396.00,1,396.00,396.00,396.00,396.00,396.00,396.00,396.00,4,396.00,396.00,396.00,396.00,"Milton.Bryan@thelumastory.com","Milton","Bryan","flatrate_flatrate","Main","2016-04-03 13:04:39","2016-04-03 13:04:39",4,"000002648"
2649,"complete","complete","Flat Rate - Fixed",1,167,0,447.00,447.00,447.00,1,447.00,447.00,447.00,447.00,447.00,447.00,447.00,1,447.00,447.00,447.00,447.00,"Julian.Chapman@thelumastory.com","Julian","Chapman","flatrate_flatrate","Main","2016-04-03 13:04:39","2016-04-03 13:04:39",1,"000002649"
2652,"complete","complete","Flat Rate - Fixed",1,196,0,826.00,826.00,826.00,1,826.00,826.00,826.00,826.00,826.00,826.00,826.00,4,826.00,826.00,826.00,826.00,"Matthew.Byrd@thelumastory.com","Matthew","Byrd","flatrate_flatrate","Main","2016-04-03 13:04:39","2016-04-03 13:04:39",4,"000002652"
2646,"complete","complete","Flat Rate - Fixed",1,297,0,414.00,414.00,414.00,1,414.00,414.00,414.00,414.00,414.00,414.00,414.00,2,414.00,414.00,414.00,414.00,"Dean.Goodman@thelumastory.com","Dean","Goodman","flatrate_flatrate","Main","2016-04-03 13:04:39","2016-04-03 13:04:39",2,"000002646"
2653,"complete","complete","Flat Rate - Fixed",1,245,0,651.00,651.00,651.00,1,651.00,651.00,651.00,651.00,651.00,651.00,651.00,2,651.00,651.00,651.00,651.00,"Joel.Hunt@thelumastory.com","Joel","Hunt","flatrate_flatrate","Main","2016-04-04 13:04:39","2016-04-04 13:04:39",2,"000002653"
2654,"complete","complete","Flat Rate - Fixed",1,328,0,503.00,503.00,503.00,1,503.00,503.00,503.00,503.00,503.00,503.00,503.00,3,503.00,503.00,503.00,503.00,"Ina.Wolfe@thelumastory.com","Ina","Wolfe","flatrate_flatrate","Main","2016-04-04 13:04:39","2016-04-04 13:04:39",3,"000002654"
2655,"complete","complete","Flat Rate - Fixed",1,183,0,542.00,542.00,542.00,1,542.00,542.00,542.00,542.00,542.00,542.00,542.00,2,542.00,542.00,542.00,542.00,"Mable.Terry@thelumastory.com","Mable","Terry","flatrate_flatrate","Main","2016-04-04 13:04:39","2016-04-04 13:04:39",2,"000002655"
2656,"complete","complete","Flat Rate - Fixed",1,369,0,564.00,564.00,564.00,1,564.00,564.00,564.00,564.00,564.00,564.00,564.00,2,564.00,564.00,564.00,564.00,"Herbert.Webster@thelumastory.com","Herbert","Webster","flatrate_flatrate","Main","2016-04-04 13:04:39","2016-04-04 13:04:39",2,"000002656"
2657,"complete","complete","Flat Rate - Fixed",1,197,0,747.00,747.00,747.00,1,747.00,747.00,747.00,747.00,747.00,747.00,747.00,2,747.00,747.00,747.00,747.00,"Carrie.Roberts@thelumastory.com","Carrie","Roberts","flatrate_flatrate","Main","2016-04-05 13:04:39","2016-04-05 13:04:39",2,"000002657"
2660,"complete","complete","Flat Rate - Fixed",1,189,0,264.00,264.00,264.00,1,264.00,264.00,264.00,264.00,264.00,264.00,264.00,1,264.00,264.00,264.00,264.00,"Lillie.Spencer@thelumastory.com","Lillie","Spencer","flatrate_flatrate","Main","2016-04-05 13:04:39","2016-04-05 13:04:39",1,"000002660"
2658,"complete","complete","Flat Rate - Fixed",1,128,0,172.00,172.00,172.00,1,172.00,172.00,172.00,172.00,172.00,172.00,172.00,1,172.00,172.00,172.00,172.00,"Allie.Freeman@thelumastory.com","Allie","Freeman","flatrate_flatrate","Main","2016-04-05 13:04:39","2016-04-05 13:04:39",1,"000002658"
2659,"complete","complete","Flat Rate - Fixed",1,308,0,442.00,442.00,442.00,1,442.00,442.00,442.00,442.00,442.00,442.00,442.00,3,442.00,442.00,442.00,442.00,"Theresa.Walker@thelumastory.com","Theresa","Walker","flatrate_flatrate","Main","2016-04-05 13:04:39","2016-04-05 13:04:39",3,"000002659"
2661,"complete","complete","Flat Rate - Fixed",1,293,0,230.00,230.00,230.00,1,230.00,230.00,230.00,230.00,230.00,230.00,230.00,3,230.00,230.00,230.00,230.00,"Matilda.Larson@thelumastory.com","Matilda","Larson","flatrate_flatrate","Main","2016-04-05 13:04:39","2016-04-05 13:04:39",3,"000002661"
2666,"complete","complete","Flat Rate - Fixed",1,178,0,556.00,556.00,556.00,1,556.00,556.00,556.00,556.00,556.00,556.00,556.00,4,556.00,556.00,556.00,556.00,"Alex.Cunningham@thelumastory.com","Alex","Cunningham","flatrate_flatrate","Main","2016-04-06 13:04:39","2016-04-06 13:04:39",4,"000002666"
2665,"complete","complete","Flat Rate - Fixed",1,241,0,919.00,919.00,919.00,1,919.00,919.00,919.00,919.00,919.00,919.00,919.00,1,919.00,919.00,919.00,919.00,"Harriett.Murray@thelumastory.com","Harriett","Murray","flatrate_flatrate","Main","2016-04-06 13:04:39","2016-04-06 13:04:39",1,"000002665"
2663,"complete","complete","Flat Rate - Fixed",1,216,0,427.00,427.00,427.00,1,427.00,427.00,427.00,427.00,427.00,427.00,427.00,2,427.00,427.00,427.00,427.00,"Gilbert.Benson@thelumastory.com","Gilbert","Benson","flatrate_flatrate","Main","2016-04-06 13:04:39","2016-04-06 13:04:39",2,"000002663"
2664,"complete","complete","Flat Rate - Fixed",1,109,0,744.00,744.00,744.00,1,744.00,744.00,744.00,744.00,744.00,744.00,744.00,2,744.00,744.00,744.00,744.00,"Austin.Goodwin@thelumastory.com","Austin","Goodwin","flatrate_flatrate","Main","2016-04-06 13:04:39","2016-04-06 13:04:39",2,"000002664"
2662,"complete","complete","Flat Rate - Fixed",1,221,0,246.00,246.00,246.00,1,246.00,246.00,246.00,246.00,246.00,246.00,246.00,1,246.00,246.00,246.00,246.00,"Abbie.Caldwell@thelumastory.com","Abbie","Caldwell","flatrate_flatrate","Main","2016-04-06 13:04:39","2016-04-06 13:04:39",1,"000002662"
2667,"complete","complete","Flat Rate - Fixed",1,131,0,590.00,590.00,590.00,1,590.00,590.00,590.00,590.00,590.00,590.00,590.00,2,590.00,590.00,590.00,590.00,"Jon.Norton@thelumastory.com","Jon","Norton","flatrate_flatrate","Main","2016-04-06 13:04:39","2016-04-06 13:04:39",2,"000002667"
2671,"complete","complete","Flat Rate - Fixed",1,133,0,584.00,584.00,584.00,1,584.00,584.00,584.00,584.00,584.00,584.00,584.00,4,584.00,584.00,584.00,584.00,"Eugene.Armstrong@thelumastory.com","Eugene","Armstrong","flatrate_flatrate","Main","2016-04-07 13:04:39","2016-04-07 13:04:39",4,"000002671"
2674,"complete","complete","Flat Rate - Fixed",1,287,0,532.00,532.00,532.00,1,532.00,532.00,532.00,532.00,532.00,532.00,532.00,4,532.00,532.00,532.00,532.00,"Dustin.Patton@thelumastory.com","Dustin","Patton","flatrate_flatrate","Main","2016-04-07 13:04:39","2016-04-07 13:04:39",4,"000002674"
2672,"complete","complete","Flat Rate - Fixed",1,192,0,817.00,817.00,817.00,1,817.00,817.00,817.00,817.00,817.00,817.00,817.00,4,817.00,817.00,817.00,817.00,"Frederick.Warren@thelumastory.com","Frederick","Warren","flatrate_flatrate","Main","2016-04-07 13:04:39","2016-04-07 13:04:39",4,"000002672"
2673,"complete","complete","Flat Rate - Fixed",1,155,0,460.00,460.00,460.00,1,460.00,460.00,460.00,460.00,460.00,460.00,460.00,4,460.00,460.00,460.00,460.00,"Della.Underwood@thelumastory.com","Della","Underwood","flatrate_flatrate","Main","2016-04-07 13:04:39","2016-04-07 13:04:39",4,"000002673"
2668,"complete","complete","Flat Rate - Fixed",1,167,0,129.00,129.00,129.00,1,129.00,129.00,129.00,129.00,129.00,129.00,129.00,2,129.00,129.00,129.00,129.00,"Julian.Chapman@thelumastory.com","Julian","Chapman","flatrate_flatrate","Main","2016-04-07 13:04:39","2016-04-07 13:04:39",2,"000002668"
2670,"complete","complete","Flat Rate - Fixed",1,281,0,272.00,272.00,272.00,1,272.00,272.00,272.00,272.00,272.00,272.00,272.00,1,272.00,272.00,272.00,272.00,"Celia.Luna@thelumastory.com","Celia","Luna","flatrate_flatrate","Main","2016-04-07 13:04:39","2016-04-07 13:04:39",1,"000002670"
2669,"complete","complete","Flat Rate - Fixed",1,397,0,426.00,426.00,426.00,1,426.00,426.00,426.00,426.00,426.00,426.00,426.00,2,426.00,426.00,426.00,426.00,"Ora.Robinson@thelumastory.com","Ora","Robinson","flatrate_flatrate","Main","2016-04-07 13:04:39","2016-04-07 13:04:39",2,"000002669"
2676,"complete","complete","Flat Rate - Fixed",1,287,0,222.00,222.00,222.00,1,222.00,222.00,222.00,222.00,222.00,222.00,222.00,3,222.00,222.00,222.00,222.00,"Dustin.Patton@thelumastory.com","Dustin","Patton","flatrate_flatrate","Main","2016-04-08 13:04:39","2016-04-08 13:04:39",3,"000002676"
2675,"complete","complete","Flat Rate - Fixed",1,114,0,603.00,603.00,603.00,1,603.00,603.00,603.00,603.00,603.00,603.00,603.00,2,603.00,603.00,603.00,603.00,"Isabel.Farmer@thelumastory.com","Isabel","Farmer","flatrate_flatrate","Main","2016-04-08 13:04:39","2016-04-08 13:04:39",2,"000002675"
2677,"complete","complete","Flat Rate - Fixed",1,329,0,354.00,354.00,354.00,1,354.00,354.00,354.00,354.00,354.00,354.00,354.00,3,354.00,354.00,354.00,354.00,"Alta.Evans@thelumastory.com","Alta","Evans","flatrate_flatrate","Main","2016-04-08 13:04:39","2016-04-08 13:04:39",3,"000002677"
2681,"complete","complete","Flat Rate - Fixed",1,251,0,548.00,548.00,548.00,1,548.00,548.00,548.00,548.00,548.00,548.00,548.00,1,548.00,548.00,548.00,548.00,"Ronnie.Weaver@thelumastory.com","Ronnie","Weaver","flatrate_flatrate","Main","2016-04-09 13:04:39","2016-04-09 13:04:39",1,"000002681"
2678,"complete","complete","Flat Rate - Fixed",1,265,0,434.00,434.00,434.00,1,434.00,434.00,434.00,434.00,434.00,434.00,434.00,1,434.00,434.00,434.00,434.00,"Betty.Berry@thelumastory.com","Betty","Berry","flatrate_flatrate","Main","2016-04-09 13:04:39","2016-04-09 13:04:39",1,"000002678"
2679,"complete","complete","Flat Rate - Fixed",1,227,0,779.00,779.00,779.00,1,779.00,779.00,779.00,779.00,779.00,779.00,779.00,4,779.00,779.00,779.00,779.00,"Lily.Newton@thelumastory.com","Lily","Newton","flatrate_flatrate","Main","2016-04-09 13:04:39","2016-04-09 13:04:39",4,"000002679"
2680,"complete","complete","Flat Rate - Fixed",1,251,0,418.00,418.00,418.00,1,418.00,418.00,418.00,418.00,418.00,418.00,418.00,4,418.00,418.00,418.00,418.00,"Ronnie.Weaver@thelumastory.com","Ronnie","Weaver","flatrate_flatrate","Main","2016-04-09 13:04:39","2016-04-09 13:04:39",4,"000002680"
2683,"complete","complete","Flat Rate - Fixed",1,241,0,588.00,588.00,588.00,1,588.00,588.00,588.00,588.00,588.00,588.00,588.00,1,588.00,588.00,588.00,588.00,"Harriett.Murray@thelumastory.com","Harriett","Murray","flatrate_flatrate","Main","2016-04-10 13:04:39","2016-04-10 13:04:39",1,"000002683"
2686,"complete","complete","Flat Rate - Fixed",1,103,0,634.00,634.00,634.00,1,634.00,634.00,634.00,634.00,634.00,634.00,634.00,2,634.00,634.00,634.00,634.00,"Dean.Gonzalez@thelumastory.com","Dean","Gonzalez","flatrate_flatrate","Main","2016-04-10 13:04:39","2016-04-10 13:04:39",2,"000002686"
2682,"complete","complete","Flat Rate - Fixed",1,136,0,737.00,737.00,737.00,1,737.00,737.00,737.00,737.00,737.00,737.00,737.00,2,737.00,737.00,737.00,737.00,"Alice.Benson@thelumastory.com","Alice","Benson","flatrate_flatrate","Main","2016-04-10 13:04:39","2016-04-10 13:04:39",2,"000002682"
2685,"complete","complete","Flat Rate - Fixed",1,243,0,468.00,468.00,468.00,1,468.00,468.00,468.00,468.00,468.00,468.00,468.00,3,468.00,468.00,468.00,468.00,"Glenn.West@thelumastory.com","Glenn","West","flatrate_flatrate","Main","2016-04-10 13:04:39","2016-04-10 13:04:39",3,"000002685"
2684,"complete","complete","Flat Rate - Fixed",1,385,0,244.00,244.00,244.00,1,244.00,244.00,244.00,244.00,244.00,244.00,244.00,2,244.00,244.00,244.00,244.00,"Clara.Horton@thelumastory.com","Clara","Horton","flatrate_flatrate","Main","2016-04-10 13:04:39","2016-04-10 13:04:39",2,"000002684"
2688,"complete","complete","Flat Rate - Fixed",1,315,0,492.00,492.00,492.00,1,492.00,492.00,492.00,492.00,492.00,492.00,492.00,4,492.00,492.00,492.00,492.00,"Elmer.Torres@thelumastory.com","Elmer","Torres","flatrate_flatrate","Main","2016-04-11 13:04:39","2016-04-11 13:04:39",4,"000002688"
2690,"complete","complete","Flat Rate - Fixed",1,196,0,558.00,558.00,558.00,1,558.00,558.00,558.00,558.00,558.00,558.00,558.00,3,558.00,558.00,558.00,558.00,"Matthew.Byrd@thelumastory.com","Matthew","Byrd","flatrate_flatrate","Main","2016-04-11 13:04:39","2016-04-11 13:04:39",3,"000002690"
2687,"complete","complete","Flat Rate - Fixed",1,236,0,252.00,252.00,252.00,1,252.00,252.00,252.00,252.00,252.00,252.00,252.00,2,252.00,252.00,252.00,252.00,"Cornelia.Ballard@thelumastory.com","Cornelia","Ballard","flatrate_flatrate","Main","2016-04-11 13:04:39","2016-04-11 13:04:39",2,"000002687"
2689,"complete","complete","Flat Rate - Fixed",1,365,0,844.00,844.00,844.00,1,844.00,844.00,844.00,844.00,844.00,844.00,844.00,2,844.00,844.00,844.00,844.00,"Harold.Jefferson@thelumastory.com","Harold","Jefferson","flatrate_flatrate","Main","2016-04-11 13:04:39","2016-04-11 13:04:39",2,"000002689"
2691,"complete","complete","Flat Rate - Fixed",1,163,0,973.00,973.00,973.00,1,973.00,973.00,973.00,973.00,973.00,973.00,973.00,2,973.00,973.00,973.00,973.00,"Gilbert.Baker@thelumastory.com","Gilbert","Baker","flatrate_flatrate","Main","2016-04-12 13:04:39","2016-04-12 13:04:39",2,"000002691"
2692,"complete","complete","Flat Rate - Fixed",1,354,0,195.00,195.00,195.00,1,195.00,195.00,195.00,195.00,195.00,195.00,195.00,2,195.00,195.00,195.00,195.00,"Stephen.Griffith@thelumastory.com","Stephen","Griffith","flatrate_flatrate","Main","2016-04-12 13:04:39","2016-04-12 13:04:39",2,"000002692"
2693,"complete","complete","Flat Rate - Fixed",1,235,0,1058.00,1058.00,1058.00,1,1058.00,1058.00,1058.00,1058.00,1058.00,1058.00,1058.00,3,1058.00,1058.00,1058.00,1058.00,"Paul.Perry@thelumastory.com","Paul","Perry","flatrate_flatrate","Main","2016-04-12 13:04:39","2016-04-12 13:04:39",3,"000002693"
2694,"complete","complete","Flat Rate - Fixed",1,128,0,737.00,737.00,737.00,1,737.00,737.00,737.00,737.00,737.00,737.00,737.00,4,737.00,737.00,737.00,737.00,"Allie.Freeman@thelumastory.com","Allie","Freeman","flatrate_flatrate","Main","2016-04-13 13:04:39","2016-04-13 13:04:39",4,"000002694"
2695,"complete","complete","Flat Rate - Fixed",1,229,0,385.00,385.00,385.00,1,385.00,385.00,385.00,385.00,385.00,385.00,385.00,1,385.00,385.00,385.00,385.00,"Anne.Rivera@thelumastory.com","Anne","Rivera","flatrate_flatrate","Main","2016-04-13 13:04:39","2016-04-13 13:04:39",1,"000002695"
2697,"complete","complete","Flat Rate - Fixed",1,118,0,378.00,378.00,378.00,1,378.00,378.00,378.00,378.00,378.00,378.00,378.00,3,378.00,378.00,378.00,378.00,"Elsie.Reese@thelumastory.com","Elsie","Reese","flatrate_flatrate","Main","2016-04-14 13:04:39","2016-04-14 13:04:39",3,"000002697"
2696,"complete","complete","Flat Rate - Fixed",1,357,0,376.00,376.00,376.00,1,376.00,376.00,376.00,376.00,376.00,376.00,376.00,2,376.00,376.00,376.00,376.00,"Christina.Carpenter@thelumastory.com","Christina","Carpenter","flatrate_flatrate","Main","2016-04-14 13:04:39","2016-04-14 13:04:39",2,"000002696"
2701,"complete","complete","Flat Rate - Fixed",1,276,0,464.00,464.00,464.00,1,464.00,464.00,464.00,464.00,464.00,464.00,464.00,3,464.00,464.00,464.00,464.00,"Ronnie.Reid@thelumastory.com","Ronnie","Reid","flatrate_flatrate","Main","2016-04-15 13:04:39","2016-04-15 13:04:39",3,"000002701"
2699,"complete","complete","Flat Rate - Fixed",1,234,0,640.00,640.00,640.00,1,640.00,640.00,640.00,640.00,640.00,640.00,640.00,4,640.00,640.00,640.00,640.00,"Eugene.Perez@thelumastory.com","Eugene","Perez","flatrate_flatrate","Main","2016-04-15 13:04:39","2016-04-15 13:04:39",4,"000002699"
2698,"complete","complete","Flat Rate - Fixed",1,300,0,660.00,660.00,660.00,1,660.00,660.00,660.00,660.00,660.00,660.00,660.00,1,660.00,660.00,660.00,660.00,"Logan.Floyd@thelumastory.com","Logan","Floyd","flatrate_flatrate","Main","2016-04-15 13:04:39","2016-04-15 13:04:39",1,"000002698"
2702,"complete","complete","Flat Rate - Fixed",1,212,0,495.00,495.00,495.00,1,495.00,495.00,495.00,495.00,495.00,495.00,495.00,3,495.00,495.00,495.00,495.00,"Victor.Luna@thelumastory.com","Victor","Luna","flatrate_flatrate","Main","2016-04-15 13:04:39","2016-04-15 13:04:39",3,"000002702"
2700,"complete","complete","Flat Rate - Fixed",1,342,0,417.00,417.00,417.00,1,417.00,417.00,417.00,417.00,417.00,417.00,417.00,4,417.00,417.00,417.00,417.00,"Lillian.Schmidt@thelumastory.com","Lillian","Schmidt","flatrate_flatrate","Main","2016-04-15 13:04:39","2016-04-15 13:04:39",4,"000002700"
2704,"complete","complete","Flat Rate - Fixed",1,375,0,652.00,652.00,652.00,1,652.00,652.00,652.00,652.00,652.00,652.00,652.00,2,652.00,652.00,652.00,652.00,"Olga.Harrington@thelumastory.com","Olga","Harrington","flatrate_flatrate","Main","2016-04-16 13:04:39","2016-04-16 13:04:39",2,"000002704"
2703,"complete","complete","Flat Rate - Fixed",1,251,0,968.00,968.00,968.00,1,968.00,968.00,968.00,968.00,968.00,968.00,968.00,4,968.00,968.00,968.00,968.00,"Ronnie.Weaver@thelumastory.com","Ronnie","Weaver","flatrate_flatrate","Main","2016-04-16 13:04:39","2016-04-16 13:04:39",4,"000002703"
2705,"complete","complete","Flat Rate - Fixed",1,235,0,417.00,417.00,417.00,1,417.00,417.00,417.00,417.00,417.00,417.00,417.00,3,417.00,417.00,417.00,417.00,"Paul.Perry@thelumastory.com","Paul","Perry","flatrate_flatrate","Main","2016-04-16 13:04:39","2016-04-16 13:04:39",3,"000002705"
2708,"complete","complete","Flat Rate - Fixed",1,150,0,777.00,777.00,777.00,1,777.00,777.00,777.00,777.00,777.00,777.00,777.00,3,777.00,777.00,777.00,777.00,"Louisa.Robertson@thelumastory.com","Louisa","Robertson","flatrate_flatrate","Main","2016-04-17 13:04:39","2016-04-17 13:04:39",3,"000002708"
2710,"complete","complete","Flat Rate - Fixed",1,275,0,498.00,498.00,498.00,1,498.00,498.00,498.00,498.00,498.00,498.00,498.00,2,498.00,498.00,498.00,498.00,"Julia.Peterson@thelumastory.com","Julia","Peterson","flatrate_flatrate","Main","2016-04-17 13:04:39","2016-04-17 13:04:39",2,"000002710"
2709,"complete","complete","Flat Rate - Fixed",1,262,0,677.00,677.00,677.00,1,677.00,677.00,677.00,677.00,677.00,677.00,677.00,4,677.00,677.00,677.00,677.00,"Ricardo.Brock@thelumastory.com","Ricardo","Brock","flatrate_flatrate","Main","2016-04-17 13:04:39","2016-04-17 13:04:39",4,"000002709"
2707,"complete","complete","Flat Rate - Fixed",1,296,0,869.00,869.00,869.00,1,869.00,869.00,869.00,869.00,869.00,869.00,869.00,4,869.00,869.00,869.00,869.00,"Alvin.Rogers@thelumastory.com","Alvin","Rogers","flatrate_flatrate","Main","2016-04-17 13:04:39","2016-04-17 13:04:39",4,"000002707"
2706,"complete","complete","Flat Rate - Fixed",1,371,0,204.00,204.00,204.00,1,204.00,204.00,204.00,204.00,204.00,204.00,204.00,2,204.00,204.00,204.00,204.00,"Manuel.Barnett@thelumastory.com","Manuel","Barnett","flatrate_flatrate","Main","2016-04-17 13:04:39","2016-04-17 13:04:39",2,"000002706"
2711,"complete","complete","Flat Rate - Fixed",1,398,0,756.00,756.00,756.00,1,756.00,756.00,756.00,756.00,756.00,756.00,756.00,3,756.00,756.00,756.00,756.00,"Estelle.Morrison@thelumastory.com","Estelle","Morrison","flatrate_flatrate","Main","2016-04-18 13:04:39","2016-04-18 13:04:39",3,"000002711"
2715,"complete","complete","Flat Rate - Fixed",1,339,0,387.00,387.00,387.00,1,387.00,387.00,387.00,387.00,387.00,387.00,387.00,3,387.00,387.00,387.00,387.00,"Inez.Newton@thelumastory.com","Inez","Newton","flatrate_flatrate","Main","2016-04-18 13:04:39","2016-04-18 13:04:39",3,"000002715"
2714,"complete","complete","Flat Rate - Fixed",1,197,0,469.00,469.00,469.00,1,469.00,469.00,469.00,469.00,469.00,469.00,469.00,1,469.00,469.00,469.00,469.00,"Carrie.Roberts@thelumastory.com","Carrie","Roberts","flatrate_flatrate","Main","2016-04-18 13:04:39","2016-04-18 13:04:39",1,"000002714"
